Command line
Loss = 5.9021e-01, PNorm = 44.5939, GNorm = 1.5401, lr_0 = 3.6629e-04
Loss = 6.5860e-01, PNorm = 44.6035, GNorm = 2.1239, lr_0 = 3.6523e-04
Loss = 7.2742e-01, PNorm = 44.6127, GNorm = 2.0088, lr_0 = 3.6416e-04
Loss = 6.8406e-01, PNorm = 44.6306, GNorm = 9.2949, lr_0 = 3.6310e-04
Loss = 6.7966e-01, PNorm = 44.6438, GNorm = 1.5726, lr_0 = 3.6205e-04
Loss = 7.1743e-01, PNorm = 44.6587, GNorm = 2.2931, lr_0 = 3.6099e-04
Loss = 7.5969e-01, PNorm = 44.6753, GNorm = 1.9392, lr_0 = 3.5994e-04
Loss = 8.8678e-01, PNorm = 44.6912, GNorm = 1.7227, lr_0 = 3.5889e-04
Loss = 6.9604e-01, PNorm = 44.7041, GNorm = 1.8191, lr_0 = 3.5785e-04
Loss = 7.8438e-01, PNorm = 44.7164, GNorm = 2.2564, lr_0 = 3.5681e-04
Loss = 7.1968e-01, PNorm = 44.7273, GNorm = 2.3424, lr_0 = 3.5577e-04
Loss = 6.4459e-01, PNorm = 44.7406, GNorm = 5.7270, lr_0 = 3.5473e-04
Loss = 6.0510e-01, PNorm = 44.7518, GNorm = 1.5114, lr_0 = 3.5370e-04
Loss = 5.9314e-01, PNorm = 44.7615, GNorm = 2.0127, lr_0 = 3.5267e-04
Loss = 7.4237e-01, PNorm = 44.7723, GNorm = 2.3279, lr_0 = 3.5164e-04
Loss = 6.3912e-01, PNorm = 44.7839, GNorm = 2.6931, lr_0 = 3.5062e-04
Loss = 7.3552e-01, PNorm = 44.7990, GNorm = 2.4980, lr_0 = 3.4960e-04
Loss = 6.5402e-01, PNorm = 44.8154, GNorm = 1.5306, lr_0 = 3.4858e-04
Loss = 7.5301e-01, PNorm = 44.8296, GNorm = 1.3164, lr_0 = 3.4756e-04
Loss = 6.5078e-01, PNorm = 44.8420, GNorm = 2.3665, lr_0 = 3.4655e-04
Loss = 7.6129e-01, PNorm = 44.8588, GNorm = 2.7073, lr_0 = 3.4554e-04
Loss = 6.1216e-01, PNorm = 44.8715, GNorm = 2.5789, lr_0 = 3.4454e-04
Loss = 7.5413e-01, PNorm = 44.8812, GNorm = 16.2208, lr_0 = 3.4353e-04
Loss = 6.6038e-01, PNorm = 44.8910, GNorm = 1.8984, lr_0 = 3.4253e-04
Validation rmse = 1.039909
Epoch 15
Loss = 7.1948e-01, PNorm = 44.9071, GNorm = 2.9166, lr_0 = 3.4143e-04
Loss = 6.6187e-01, PNorm = 44.9221, GNorm = 1.4131, lr_0 = 3.4044e-04
Loss = 6.6132e-01, PNorm = 44.9344, GNorm = 2.2340, lr_0 = 3.3945e-04
Loss = 6.6293e-01, PNorm = 44.9440, GNorm = 2.3302, lr_0 = 3.3846e-04
Loss = 6.7992e-01, PNorm = 44.9557, GNorm = 2.0647, lr_0 = 3.3748e-04
Loss = 6.9285e-01, PNorm = 44.9702, GNorm = 2.5663, lr_0 = 3.3649e-04
Loss = 5.6993e-01, PNorm = 44.9815, GNorm = 1.9087, lr_0 = 3.3551e-04
Loss = 5.6916e-01, PNorm = 44.9939, GNorm = 1.1679, lr_0 = 3.3454e-04
Loss = 7.0628e-01, PNorm = 45.0104, GNorm = 1.4274, lr_0 = 3.3356e-04
Loss = 6.8124e-01, PNorm = 45.0191, GNorm = 1.5143, lr_0 = 3.3259e-04
Loss = 5.8740e-01, PNorm = 45.0280, GNorm = 1.4328, lr_0 = 3.3162e-04
Loss = 9.1872e-01, PNorm = 45.0442, GNorm = 1.8808, lr_0 = 3.3066e-04
Loss = 7.5986e-01, PNorm = 45.0561, GNorm = 2.0477, lr_0 = 3.2969e-04
Loss = 7.2205e-01, PNorm = 45.0635, GNorm = 2.7703, lr_0 = 3.2873e-04
Loss = 7.8272e-01, PNorm = 45.0755, GNorm = 1.7089, lr_0 = 3.2778e-04
Loss = 6.4665e-01, PNorm = 45.0914, GNorm = 1.3360, lr_0 = 3.2682e-04
Loss = 7.6861e-01, PNorm = 45.1056, GNorm = 2.7617, lr_0 = 3.2587e-04
Loss = 6.5675e-01, PNorm = 45.1182, GNorm = 1.7258, lr_0 = 3.2492e-04
Loss = 7.0213e-01, PNorm = 45.1383, GNorm = 1.5189, lr_0 = 3.2398e-04
Loss = 6.7891e-01, PNorm = 45.1581, GNorm = 2.1413, lr_0 = 3.2303e-04
Loss = 6.1140e-01, PNorm = 45.1749, GNorm = 1.9375, lr_0 = 3.2209e-04
Loss = 5.8760e-01, PNorm = 45.1810, GNorm = 1.3814, lr_0 = 3.2115e-04
Loss = 7.1367e-01, PNorm = 45.1897, GNorm = 1.6478, lr_0 = 3.2022e-04
Loss = 6.0804e-01, PNorm = 45.2036, GNorm = 1.4831, lr_0 = 3.1929e-04
Loss = 6.6787e-01, PNorm = 45.2189, GNorm = 2.0813, lr_0 = 3.1836e-04
Loss = 9.3997e-01, PNorm = 45.2329, GNorm = 1.3926, lr_0 = 3.1743e-04
Loss = 7.3056e-01, PNorm = 45.2469, GNorm = 15.4873, lr_0 = 3.1650e-04
Loss = 7.2935e-01, PNorm = 45.2565, GNorm = 2.2838, lr_0 = 3.1558e-04
Loss = 6.7414e-01, PNorm = 45.2645, GNorm = 1.9864, lr_0 = 3.1466e-04
Validation rmse = 1.121514
Epoch 16
Loss = 6.4621e-01, PNorm = 45.2742, GNorm = 1.6359, lr_0 = 3.1375e-04
Loss = 6.6461e-01, PNorm = 45.2897, GNorm = 1.7119, lr_0 = 3.1283e-04
Loss = 7.5562e-01, PNorm = 45.3087, GNorm = 1.6705, lr_0 = 3.1192e-04
Loss = 6.3598e-01, PNorm = 45.3204, GNorm = 1.7948, lr_0 = 3.1101e-04
Loss = 7.0463e-01, PNorm = 45.3262, GNorm = 1.8095, lr_0 = 3.1011e-04
Loss = 7.0089e-01, PNorm = 45.3316, GNorm = 2.1285, lr_0 = 3.0921e-04
Loss = 5.6800e-01, PNorm = 45.3429, GNorm = 2.3051, lr_0 = 3.0831e-04
Loss = 6.7006e-01, PNorm = 45.3502, GNorm = 2.1598, lr_0 = 3.0741e-04
Loss = 7.1588e-01, PNorm = 45.3551, GNorm = 1.5530, lr_0 = 3.0651e-04
Loss = 6.6330e-01, PNorm = 45.3619, GNorm = 1.8728, lr_0 = 3.0562e-04
Loss = 6.5146e-01, PNorm = 45.3811, GNorm = 2.6655, lr_0 = 3.0473e-04
Loss = 7.2112e-01, PNorm = 45.3942, GNorm = 2.4753, lr_0 = 3.0384e-04
Loss = 6.4216e-01, PNorm = 45.4061, GNorm = 1.1561, lr_0 = 3.0296e-04
Loss = 6.8635e-01, PNorm = 45.4180, GNorm = 3.5686, lr_0 = 3.0208e-04
Loss = 6.3637e-01, PNorm = 45.4352, GNorm = 1.8263, lr_0 = 3.0120e-04
Loss = 7.3939e-01, PNorm = 45.4439, GNorm = 1.7321, lr_0 = 3.0032e-04
Loss = 7.2573e-01, PNorm = 45.4507, GNorm = 1.8668, lr_0 = 2.9945e-04
Loss = 6.1360e-01, PNorm = 45.4606, GNorm = 2.6633, lr_0 = 2.9857e-04
Loss = 6.1359e-01, PNorm = 45.4740, GNorm = 1.7020, lr_0 = 2.9770e-04
Loss = 6.5795e-01, PNorm = 45.4814, GNorm = 1.9114, lr_0 = 2.9684e-04
Loss = 5.8998e-01, PNorm = 45.4881, GNorm = 2.3737, lr_0 = 2.9597e-04
Loss = 6.2386e-01, PNorm = 45.4995, GNorm = 2.2304, lr_0 = 2.9511e-04
Loss = 6.7428e-01, PNorm = 45.5109, GNorm = 2.3020, lr_0 = 2.9425e-04
Loss = 7.0204e-01, PNorm = 45.5193, GNorm = 1.0739, lr_0 = 2.9339e-04
Loss = 7.1439e-01, PNorm = 45.5301, GNorm = 39.6183, lr_0 = 2.9254e-04
Loss = 7.1578e-01, PNorm = 45.5404, GNorm = 2.3099, lr_0 = 2.9169e-04
Loss = 7.5321e-01, PNorm = 45.5567, GNorm = 2.3670, lr_0 = 2.9084e-04
Loss = 7.4707e-01, PNorm = 45.5633, GNorm = 1.3625, lr_0 = 2.8999e-04
Validation rmse = 1.045103
Epoch 17
Loss = 6.0897e-01, PNorm = 45.5747, GNorm = 1.7692, lr_0 = 2.8906e-04
Loss = 5.6205e-01, PNorm = 45.5879, GNorm = 2.4542, lr_0 = 2.8822e-04
Loss = 7.1938e-01, PNorm = 45.6011, GNorm = 1.6167, lr_0 = 2.8738e-04
Loss = 5.5610e-01, PNorm = 45.6156, GNorm = 1.7277, lr_0 = 2.8655e-04
Loss = 6.6257e-01, PNorm = 45.6281, GNorm = 1.5405, lr_0 = 2.8571e-04
Loss = 6.5671e-01, PNorm = 45.6400, GNorm = 1.5800, lr_0 = 2.8488e-04
Loss = 6.3764e-01, PNorm = 45.6519, GNorm = 1.7797, lr_0 = 2.8405e-04
Loss = 5.4602e-01, PNorm = 45.6629, GNorm = 3.2716, lr_0 = 2.8322e-04
Loss = 6.1247e-01, PNorm = 45.6724, GNorm = 1.6485, lr_0 = 2.8240e-04
Loss = 5.9315e-01, PNorm = 45.6837, GNorm = 3.6270, lr_0 = 2.8158e-04
Loss = 7.2886e-01, PNorm = 45.6905, GNorm = 1.8563, lr_0 = 2.8076e-04
Loss = 7.1033e-01, PNorm = 45.7018, GNorm = 2.6994, lr_0 = 2.7994e-04
Loss = 6.4609e-01, PNorm = 45.7163, GNorm = 1.9694, lr_0 = 2.7912e-04
Loss = 8.6341e-01, PNorm = 45.7233, GNorm = 1.8314, lr_0 = 2.7831e-04
Loss = 6.7101e-01, PNorm = 45.7262, GNorm = 2.6424, lr_0 = 2.7750e-04
Loss = 6.6331e-01, PNorm = 45.7324, GNorm = 1.4216, lr_0 = 2.7669e-04
Loss = 6.2009e-01, PNorm = 45.7427, GNorm = 1.8575, lr_0 = 2.7589e-04
Loss = 6.7148e-01, PNorm = 45.7532, GNorm = 2.0096, lr_0 = 2.7508e-04
Loss = 7.4223e-01, PNorm = 45.7634, GNorm = 8.2811, lr_0 = 2.7428e-04
Loss = 6.5057e-01, PNorm = 45.7736, GNorm = 1.5345, lr_0 = 2.7348e-04
Loss = 5.8009e-01, PNorm = 45.7778, GNorm = 1.6924, lr_0 = 2.7269e-04
Loss = 7.6526e-01, PNorm = 45.7830, GNorm = 5.2698, lr_0 = 2.7189e-04
Loss = 6.1738e-01, PNorm = 45.7917, GNorm = 1.6798, lr_0 = 2.7110e-04
Loss = 7.4340e-01, PNorm = 45.8014, GNorm = 1.6729, lr_0 = 2.7031e-04
Loss = 7.3235e-01, PNorm = 45.8102, GNorm = 1.9054, lr_0 = 2.6952e-04
Loss = 6.8445e-01, PNorm = 45.8179, GNorm = 2.0091, lr_0 = 2.6874e-04
Loss = 6.7977e-01, PNorm = 45.8265, GNorm = 2.2775, lr_0 = 2.6796e-04
Loss = 7.0869e-01, PNorm = 45.8399, GNorm = 1.9846, lr_0 = 2.6718e-04
Validation rmse = 1.011361
Epoch 18
Loss = 8.0593e-01, PNorm = 45.8512, GNorm = 1.4916, lr_0 = 2.6640e-04
Loss = 5.6791e-01, PNorm = 45.8600, GNorm = 1.9691, lr_0 = 2.6562e-04
Loss = 7.9287e-01, PNorm = 45.8684, GNorm = 1.9548, lr_0 = 2.6485e-04
Loss = 6.9834e-01, PNorm = 45.8795, GNorm = 2.1679, lr_0 = 2.6408e-04
Loss = 6.6726e-01, PNorm = 45.8951, GNorm = 1.6685, lr_0 = 2.6331e-04
Loss = 6.7504e-01, PNorm = 45.9055, GNorm = 1.8179, lr_0 = 2.6254e-04
Loss = 6.3574e-01, PNorm = 45.9161, GNorm = 1.7135, lr_0 = 2.6178e-04
Loss = 6.0874e-01, PNorm = 45.9265, GNorm = 1.8639, lr_0 = 2.6102e-04
Loss = 5.8506e-01, PNorm = 45.9375, GNorm = 1.7449, lr_0 = 2.6026e-04
Loss = 5.6494e-01, PNorm = 45.9452, GNorm = 1.2711, lr_0 = 2.5950e-04
Loss = 7.1031e-01, PNorm = 45.9485, GNorm = 2.0821, lr_0 = 2.5874e-04
Loss = 6.4603e-01, PNorm = 45.9583, GNorm = 1.7956, lr_0 = 2.5799e-04
Loss = 6.3147e-01, PNorm = 45.9704, GNorm = 1.4107, lr_0 = 2.5724e-04
Loss = 6.4160e-01, PNorm = 45.9794, GNorm = 1.6858, lr_0 = 2.5649e-04
Loss = 7.0239e-01, PNorm = 45.9864, GNorm = 2.3752, lr_0 = 2.5574e-04
Loss = 6.1085e-01, PNorm = 45.9966, GNorm = 1.6472, lr_0 = 2.5500e-04
Loss = 7.3434e-01, PNorm = 46.0045, GNorm = 1.4914, lr_0 = 2.5425e-04
Loss = 7.0736e-01, PNorm = 46.0107, GNorm = 2.1868, lr_0 = 2.5351e-04
Loss = 6.5553e-01, PNorm = 46.0185, GNorm = 1.9297, lr_0 = 2.5278e-04
Loss = 6.5101e-01, PNorm = 46.0299, GNorm = 1.5836, lr_0 = 2.5204e-04
Loss = 6.9572e-01, PNorm = 46.0413, GNorm = 3.6746, lr_0 = 2.5131e-04
Loss = 6.6787e-01, PNorm = 46.0529, GNorm = 2.0780, lr_0 = 2.5057e-04
Loss = 6.2332e-01, PNorm = 46.0580, GNorm = 1.9260, lr_0 = 2.4984e-04
Loss = 6.5726e-01, PNorm = 46.0636, GNorm = 2.4894, lr_0 = 2.4912e-04
Loss = 6.3025e-01, PNorm = 46.0740, GNorm = 21.3108, lr_0 = 2.4839e-04
Loss = 5.6995e-01, PNorm = 46.0807, GNorm = 2.0298, lr_0 = 2.4767e-04
Loss = 6.7335e-01, PNorm = 46.0874, GNorm = 1.8718, lr_0 = 2.4695e-04
Loss = 6.8941e-01, PNorm = 46.0960, GNorm = 2.2430, lr_0 = 2.4623e-04
Validation rmse = 1.054789
Epoch 19
Loss = 6.6222e-01, PNorm = 46.1017, GNorm = 2.3471, lr_0 = 2.4544e-04
Loss = 6.6085e-01, PNorm = 46.1094, GNorm = 1.9255, lr_0 = 2.4472e-04
Loss = 6.4693e-01, PNorm = 46.1203, GNorm = 1.7670, lr_0 = 2.4401e-04
Loss = 6.3025e-01, PNorm = 46.1306, GNorm = 2.4988, lr_0 = 2.4330e-04
Loss = 6.6809e-01, PNorm = 46.1385, GNorm = 1.5770, lr_0 = 2.4259e-04
Loss = 6.8837e-01, PNorm = 46.1424, GNorm = 2.3076, lr_0 = 2.4189e-04
Loss = 6.0686e-01, PNorm = 46.1489, GNorm = 2.5435, lr_0 = 2.4118e-04
Loss = 6.6695e-01, PNorm = 46.1542, GNorm = 1.9145, lr_0 = 2.4048e-04
Loss = 6.9843e-01, PNorm = 46.1613, GNorm = 1.9666, lr_0 = 2.3978e-04
Loss = 5.9109e-01, PNorm = 46.1678, GNorm = 2.2525, lr_0 = 2.3908e-04
Loss = 6.3297e-01, PNorm = 46.1801, GNorm = 1.6873, lr_0 = 2.3839e-04
Loss = 5.6504e-01, PNorm = 46.1906, GNorm = 1.9573, lr_0 = 2.3769e-04
Loss = 6.7660e-01, PNorm = 46.1970, GNorm = 2.3268, lr_0 = 2.3700e-04
Loss = 5.0655e-01, PNorm = 46.2047, GNorm = 1.4356, lr_0 = 2.3631e-04
Loss = 6.3063e-01, PNorm = 46.2122, GNorm = 2.9381, lr_0 = 2.3562e-04
Loss = 6.0858e-01, PNorm = 46.2242, GNorm = 1.8919, lr_0 = 2.3493e-04
Loss = 6.2222e-01, PNorm = 46.2331, GNorm = 3.0412, lr_0 = 2.3425e-04
Loss = 5.8844e-01, PNorm = 46.2361, GNorm = 5.1661, lr_0 = 2.3357e-04
Loss = 6.5147e-01, PNorm = 46.2396, GNorm = 1.7299, lr_0 = 2.3289e-04
Loss = 8.1757e-01, PNorm = 46.2459, GNorm = 1.4768, lr_0 = 2.3221e-04
Loss = 6.2379e-01, PNorm = 46.2558, GNorm = 1.4984, lr_0 = 2.3153e-04
Loss = 7.1944e-01, PNorm = 46.2656, GNorm = 2.6078, lr_0 = 2.3086e-04
Loss = 6.0620e-01, PNorm = 46.2710, GNorm = 1.3648, lr_0 = 2.3019e-04
Loss = 8.4686e-01, PNorm = 46.2791, GNorm = 2.6738, lr_0 = 2.2952e-04
Loss = 6.1227e-01, PNorm = 46.2903, GNorm = 1.9057, lr_0 = 2.2885e-04
Loss = 6.8752e-01, PNorm = 46.3009, GNorm = 2.4424, lr_0 = 2.2818e-04
Loss = 6.3769e-01, PNorm = 46.3104, GNorm = 1.5029, lr_0 = 2.2752e-04
Loss = 6.6879e-01, PNorm = 46.3171, GNorm = 1.8791, lr_0 = 2.2686e-04
Loss = 5.8791e-01, PNorm = 46.3222, GNorm = 2.5799, lr_0 = 2.2620e-04
Validation rmse = 0.965201
Epoch 20
Loss = 5.7226e-01, PNorm = 46.3289, GNorm = 1.6621, lr_0 = 2.2554e-04
Loss = 6.4496e-01, PNorm = 46.3394, GNorm = 1.7390, lr_0 = 2.2488e-04
Loss = 5.7123e-01, PNorm = 46.3479, GNorm = 1.4400, lr_0 = 2.2422e-04
Loss = 6.6613e-01, PNorm = 46.3574, GNorm = 2.2740, lr_0 = 2.2357e-04
Loss = 5.3835e-01, PNorm = 46.3638, GNorm = 3.3689, lr_0 = 2.2292e-04
Loss = 6.7375e-01, PNorm = 46.3698, GNorm = 1.8211, lr_0 = 2.2227e-04
Loss = 7.1401e-01, PNorm = 46.3745, GNorm = 2.6987, lr_0 = 2.2162e-04
Loss = 6.9800e-01, PNorm = 46.3800, GNorm = 16.0237, lr_0 = 2.2098e-04
Loss = 6.2916e-01, PNorm = 46.3890, GNorm = 1.7025, lr_0 = 2.2034e-04
Loss = 5.8549e-01, PNorm = 46.3966, GNorm = 2.7437, lr_0 = 2.1969e-04
Loss = 5.7635e-01, PNorm = 46.4041, GNorm = 1.9952, lr_0 = 2.1905e-04
Loss = 8.1660e-01, PNorm = 46.4109, GNorm = 2.2761, lr_0 = 2.1842e-04
Loss = 5.9565e-01, PNorm = 46.4200, GNorm = 2.2884, lr_0 = 2.1778e-04
Loss = 6.0106e-01, PNorm = 46.4279, GNorm = 1.7519, lr_0 = 2.1715e-04
Loss = 5.4739e-01, PNorm = 46.4364, GNorm = 1.5640, lr_0 = 2.1651e-04
Loss = 7.0651e-01, PNorm = 46.4436, GNorm = 4.9502, lr_0 = 2.1588e-04
Loss = 5.9590e-01, PNorm = 46.4521, GNorm = 2.4818, lr_0 = 2.1526e-04
Loss = 6.8716e-01, PNorm = 46.4596, GNorm = 1.9146, lr_0 = 2.1463e-04
Loss = 6.6166e-01, PNorm = 46.4664, GNorm = 1.5250, lr_0 = 2.1400e-04
Loss = 7.7006e-01, PNorm = 46.4723, GNorm = 1.5021, lr_0 = 2.1338e-04
Loss = 5.8867e-01, PNorm = 46.4763, GNorm = 1.2162, lr_0 = 2.1276e-04
Loss = 6.2290e-01, PNorm = 46.4812, GNorm = 2.4745, lr_0 = 2.1214e-04
Loss = 6.1968e-01, PNorm = 46.4846, GNorm = 8.2059, lr_0 = 2.1152e-04
Loss = 6.1305e-01, PNorm = 46.4935, GNorm = 1.5837, lr_0 = 2.1091e-04
Loss = 5.9914e-01, PNorm = 46.5017, GNorm = 1.8691, lr_0 = 2.1029e-04
Loss = 5.6871e-01, PNorm = 46.5063, GNorm = 2.2942, lr_0 = 2.0968e-04
Loss = 6.7899e-01, PNorm = 46.5112, GNorm = 3.3337, lr_0 = 2.0907e-04
Loss = 7.5213e-01, PNorm = 46.5198, GNorm = 2.2076, lr_0 = 2.0846e-04
Validation rmse = 1.028186
Epoch 21
Loss = 6.1644e-01, PNorm = 46.5324, GNorm = 2.2786, lr_0 = 2.0779e-04
Loss = 5.4980e-01, PNorm = 46.5434, GNorm = 1.0116, lr_0 = 2.0719e-04
Loss = 6.3639e-01, PNorm = 46.5490, GNorm = 2.7540, lr_0 = 2.0658e-04
Loss = 6.1137e-01, PNorm = 46.5537, GNorm = 2.9798, lr_0 = 2.0598e-04
Loss = 7.0491e-01, PNorm = 46.5598, GNorm = 2.1190, lr_0 = 2.0538e-04
Loss = 6.7746e-01, PNorm = 46.5673, GNorm = 2.3223, lr_0 = 2.0478e-04
Loss = 5.1843e-01, PNorm = 46.5719, GNorm = 3.2329, lr_0 = 2.0419e-04
Loss = 5.9407e-01, PNorm = 46.5744, GNorm = 1.6635, lr_0 = 2.0359e-04
Loss = 6.0114e-01, PNorm = 46.5774, GNorm = 1.6738, lr_0 = 2.0300e-04
Loss = 6.1268e-01, PNorm = 46.5835, GNorm = 1.7653, lr_0 = 2.0241e-04
Loss = 5.8827e-01, PNorm = 46.5884, GNorm = 1.2915, lr_0 = 2.0182e-04
Loss = 6.3184e-01, PNorm = 46.5934, GNorm = 2.3793, lr_0 = 2.0123e-04
Loss = 6.3483e-01, PNorm = 46.6010, GNorm = 2.4220, lr_0 = 2.0065e-04
Loss = 6.4200e-01, PNorm = 46.6109, GNorm = 1.8499, lr_0 = 2.0006e-04
Loss = 5.9880e-01, PNorm = 46.6193, GNorm = 1.3064, lr_0 = 1.9948e-04
Loss = 6.4960e-01, PNorm = 46.6252, GNorm = 1.6871, lr_0 = 1.9890e-04
Loss = 5.7807e-01, PNorm = 46.6314, GNorm = 1.3701, lr_0 = 1.9832e-04
Loss = 6.6672e-01, PNorm = 46.6377, GNorm = 1.8100, lr_0 = 1.9774e-04
Loss = 5.6528e-01, PNorm = 46.6461, GNorm = 2.3009, lr_0 = 1.9717e-04
Loss = 6.6561e-01, PNorm = 46.6533, GNorm = 2.5844, lr_0 = 1.9659e-04
Loss = 6.6889e-01, PNorm = 46.6610, GNorm = 3.2085, lr_0 = 1.9602e-04
Loss = 6.2891e-01, PNorm = 46.6678, GNorm = 3.2543, lr_0 = 1.9545e-04
Loss = 6.9640e-01, PNorm = 46.6739, GNorm = 2.1095, lr_0 = 1.9488e-04
Loss = 6.3349e-01, PNorm = 46.6823, GNorm = 2.5814, lr_0 = 1.9431e-04
Loss = 6.6497e-01, PNorm = 46.6895, GNorm = 1.6514, lr_0 = 1.9375e-04
Loss = 7.1469e-01, PNorm = 46.6930, GNorm = 2.5839, lr_0 = 1.9318e-04
Loss = 6.2948e-01, PNorm = 46.6971, GNorm = 1.8654, lr_0 = 1.9262e-04
Loss = 7.0859e-01, PNorm = 46.7039, GNorm = 1.8165, lr_0 = 1.9206e-04
Validation rmse = 0.947491
Epoch 22
Loss = 5.4930e-01, PNorm = 46.7116, GNorm = 1.4114, lr_0 = 1.9150e-04
Loss = 5.8793e-01, PNorm = 46.7180, GNorm = 2.0611, lr_0 = 1.9094e-04
Loss = 6.0796e-01, PNorm = 46.7237, GNorm = 1.6725, lr_0 = 1.9039e-04
Loss = 6.1603e-01, PNorm = 46.7281, GNorm = 8.4112, lr_0 = 1.8983e-04
Loss = 5.7275e-01, PNorm = 46.7330, GNorm = 1.5207, lr_0 = 1.8928e-04
Loss = 6.4087e-01, PNorm = 46.7373, GNorm = 1.6294, lr_0 = 1.8873e-04
Loss = 5.8149e-01, PNorm = 46.7430, GNorm = 1.7740, lr_0 = 1.8818e-04
Loss = 5.1704e-01, PNorm = 46.7518, GNorm = 1.3374, lr_0 = 1.8763e-04
Loss = 6.6696e-01, PNorm = 46.7584, GNorm = 1.9449, lr_0 = 1.8708e-04
Loss = 5.8602e-01, PNorm = 46.7617, GNorm = 1.1986, lr_0 = 1.8654e-04
Loss = 6.7360e-01, PNorm = 46.7670, GNorm = 1.6658, lr_0 = 1.8600e-04
Loss = 5.3373e-01, PNorm = 46.7691, GNorm = 2.0538, lr_0 = 1.8545e-04
Loss = 6.1170e-01, PNorm = 46.7720, GNorm = 2.4325, lr_0 = 1.8491e-04
Loss = 8.2036e-01, PNorm = 46.7779, GNorm = 4.0011, lr_0 = 1.8438e-04
Loss = 5.6838e-01, PNorm = 46.7809, GNorm = 2.1948, lr_0 = 1.8384e-04
Loss = 6.7121e-01, PNorm = 46.7857, GNorm = 1.4214, lr_0 = 1.8330e-04
Loss = 6.6984e-01, PNorm = 46.7902, GNorm = 2.0889, lr_0 = 1.8277e-04
Loss = 5.2703e-01, PNorm = 46.8008, GNorm = 2.2569, lr_0 = 1.8224e-04
Loss = 6.7545e-01, PNorm = 46.8090, GNorm = 2.6963, lr_0 = 1.8171e-04
Loss = 7.2860e-01, PNorm = 46.8161, GNorm = 1.9726, lr_0 = 1.8118e-04
Loss = 5.3402e-01, PNorm = 46.8228, GNorm = 3.2327, lr_0 = 1.8065e-04
Loss = 6.7811e-01, PNorm = 46.8316, GNorm = 1.9469, lr_0 = 1.8012e-04
Loss = 7.2861e-01, PNorm = 46.8380, GNorm = 5.8297, lr_0 = 1.7960e-04
Loss = 6.5007e-01, PNorm = 46.8451, GNorm = 1.7187, lr_0 = 1.7908e-04
Loss = 5.3250e-01, PNorm = 46.8499, GNorm = 4.1419, lr_0 = 1.7856e-04
Loss = 5.6846e-01, PNorm = 46.8539, GNorm = 1.6237, lr_0 = 1.7804e-04
Loss = 8.1501e-01, PNorm = 46.8587, GNorm = 1.9951, lr_0 = 1.7752e-04
Loss = 6.0429e-01, PNorm = 46.8629, GNorm = 2.0563, lr_0 = 1.7700e-04
Validation rmse = 1.018465
Epoch 23
Loss = 6.5675e-01, PNorm = 46.8690, GNorm = 1.5042, lr_0 = 1.7643e-04
Loss = 5.4192e-01, PNorm = 46.8786, GNorm = 1.6812, lr_0 = 1.7592e-04
Loss = 6.5713e-01, PNorm = 46.8872, GNorm = 1.3002, lr_0 = 1.7541e-04
Loss = 6.5018e-01, PNorm = 46.8928, GNorm = 1.8474, lr_0 = 1.7490e-04
Loss = 7.6604e-01, PNorm = 46.8961, GNorm = 5.3483, lr_0 = 1.7439e-04
Loss = 6.2879e-01, PNorm = 46.8990, GNorm = 1.9428, lr_0 = 1.7388e-04
Loss = 5.5775e-01, PNorm = 46.9060, GNorm = 2.0955, lr_0 = 1.7337e-04
Loss = 5.8468e-01, PNorm = 46.9124, GNorm = 1.9672, lr_0 = 1.7287e-04
Loss = 6.3586e-01, PNorm = 46.9181, GNorm = 1.9417, lr_0 = 1.7236e-04
Loss = 6.8694e-01, PNorm = 46.9236, GNorm = 1.7672, lr_0 = 1.7186e-04
Loss = 6.3379e-01, PNorm = 46.9301, GNorm = 2.6891, lr_0 = 1.7136e-04
Loss = 6.8163e-01, PNorm = 46.9363, GNorm = 1.6432, lr_0 = 1.7086e-04
Loss = 5.8282e-01, PNorm = 46.9418, GNorm = 1.5874, lr_0 = 1.7037e-04
Loss = 6.8398e-01, PNorm = 46.9470, GNorm = 2.8589, lr_0 = 1.6987e-04
Loss = 5.1085e-01, PNorm = 46.9499, GNorm = 2.5077, lr_0 = 1.6938e-04
Loss = 6.8340e-01, PNorm = 46.9500, GNorm = 2.0263, lr_0 = 1.6888e-04
Loss = 4.8202e-01, PNorm = 46.9523, GNorm = 1.7514, lr_0 = 1.6839e-04
Loss = 7.1562e-01, PNorm = 46.9560, GNorm = 2.1199, lr_0 = 1.6790e-04
Loss = 5.6473e-01, PNorm = 46.9584, GNorm = 2.2997, lr_0 = 1.6741e-04
Loss = 5.7295e-01, PNorm = 46.9644, GNorm = 2.1289, lr_0 = 1.6692e-04
Loss = 7.8410e-01, PNorm = 46.9702, GNorm = 2.0699, lr_0 = 1.6644e-04
Loss = 6.1297e-01, PNorm = 46.9749, GNorm = 1.8494, lr_0 = 1.6595e-04
Loss = 5.7409e-01, PNorm = 46.9783, GNorm = 1.7495, lr_0 = 1.6547e-04
Loss = 5.7957e-01, PNorm = 46.9809, GNorm = 1.9310, lr_0 = 1.6499e-04
Loss = 6.0037e-01, PNorm = 46.9856, GNorm = 1.6796, lr_0 = 1.6451e-04
Loss = 5.9245e-01, PNorm = 46.9922, GNorm = 1.9502, lr_0 = 1.6403e-04
